num	date	type	state	work_time	oil_weight	water_weight	liquid_weight	income_volume	water_percent	oil_income	liquid_income	state_end	date_start
1472	11/1/2016	water	1	720	0.0	0.0	0.0	1583	0.0			-1	
1499	11/1/2016	oil	1	720	434.78	211.64	646.42	0	32.7	15.4512	24.0	1	41208.0
14Р	11/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1500	11/1/2016	oil	1	720	1126.36	360.18	1486.54	0	24.2	37.6884	57.0	1	41306.0
1501	11/1/2016	oil	1	720	1672.33	652.24	2324.57	0	28.1	55.6452	82.0	1	41321.0
1502	11/1/2016	oil	1	720	906.79	2274.94	3181.74	0	71.5	43.848	112.0	1	41263.0
1528	11/1/2016	water	1	720	0.0	0.0	0.0	9574	0.0			-1	
1529	11/1/2016	water	1	720	0.0	0.0	0.0	3401	0.0			-1	
1530	11/1/2016	water	1	720	0.0	0.0	0.0	8935	0.0			-1	
1531	11/1/2016	water	1	720	0.0	0.0	0.0	4527	0.0			-1	
1532БС	11/1/2016	oil	1	720	152.12	850.67	1002.79	0	84.8			-1	
1559	11/1/2016	oil	1	720	262.35	195.58	457.93	0	42.7	8.7694608	16.0	1	41363.0
1560	11/1/2016	oil	1	717	982.04	204.44	1186.49	0	17.2	34.452	45.0	1	41249.0
1561	11/1/2016	oil	1	720	849.55	223.81	1073.35	0	20.9	28.5012	39.0	1	41100.0
1562	11/1/2016	oil	1	720	1367.22	292.04	1659.25	0	17.6	46.9278	62.0	1	41145.0
1589	11/1/2016	water	1	720	0.0	0.0	0.0	1549	0.0			-1	
1590	11/1/2016	oil	1	720	132.08	1807.38	1939.46	0	93.2	5.133	59.0	1	41173.0
1591	11/1/2016	water	1	720	0.0	0.0	0.0	7715	0.0			-1	
1592	11/1/2016	oil	1	718	902.01	542.46	1444.47	0	37.6	30.7632	52.0	1	41162.0
15Р	11/1/2016	oil	1	720	177.63	79.21	256.84	0	30.8			-1	
1614	11/1/2016	oil	1	720	36.14	153.0	189.14	0	80.9	Jan-61	7.0	1	40839.0
1620	11/1/2016	oil	1	720	440.25	1085.89	1526.14	0	71.2	20.88	50.0	1	41232.0
1621	11/1/2016	oil	1	720	1470.06	176.89	1646.94	0	10.7	49.6248	62.0	1	41014.0
1622	11/1/2016	oil	1	720	1565.69	388.76	1954.46	0	19.9	58.8468	76.0	1	41125.0
1642	11/1/2016	water	1	720	0.0	0.0	0.0	4095	0.0			-1	
1643	11/1/2016	water	1	720	0.0	0.0	0.0	772	0.0			-1	
1650	11/1/2016	water	1	720	0.0	0.0	0.0	4853	0.0			-1	
1651	11/1/2016	oil	1	720	452.7	2143.62	2596.32	0	82.6	15.6948	82.0	1	41100.0
1679	11/1/2016	oil	1	720	652.81	1171.87	1824.68	0	64.2	22.1154	62.0	1	41191.0
1680	11/1/2016	oil	1	720	893.72	1029.43	1923.15	0	53.5	31.1808	64.0	1	41042.0
1681	11/1/2016	oil	1	720	887.94	481.95	1369.9	0	35.2	30.6936	49.0	1	41066.0
1688	11/1/2016	oil	1	720	834.69	727.74	1562.43	0	46.6	30.7458	57.0	1	41080.0
1689	11/1/2016	water	1	720	0.0	0.0	0.0	3201	0.0			-1	
1697	11/1/2016	oil	1	720	1148.61	781.61	1930.22	0	40.5	37.8624	68.0	1	41019.0
1698	11/1/2016	water	1	720	0.0	0.0	0.0	10014	0.0			-1	
16Р	11/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1702	11/1/2016	oil	1	720	214.38	3201.69	3416.07	0	93.7	Jul-17	99.0	1	40926.0
1703ГС	11/1/2016	oil	1	553	415.78	223.51	639.28	0	35.0			-1	
1709	11/1/2016	oil	1	720	728.97	1069.38	1798.35	0	59.5	26.535	61.0	1	41418.0
1710	11/1/2016	water	1	720	0.0	0.0	0.0	3139	0.0			-1	
1711	11/1/2016	water	1	720	0.0	0.0	0.0	1186	0.0			-1	
1715	11/1/2016	water	1	720	0.0	0.0	0.0	3149	0.0			-1	
1716	11/1/2016	water	1	720	0.0	0.0	0.0	4439	0.0			-1	
1717	11/1/2016	oil	1	720	429.52	1503.7	1933.22	0	77.8	14.5638	62.0	1	40873.0
1728ГС	11/1/2016	oil	1	718	812.39	2074.6	2886.99	0	71.9			-1	
1730	11/1/2016	oil	1	720	419.84	838.99	1258.83	0	66.6	13.5198	42.0	1	41035.0
1731	11/1/2016	oil	1	720	1053.82	2023.36	3077.18	0	65.8	41.7078	102.0	1	40824.0
1738	11/1/2016	oil	1	515	381.7	307.66	689.36	0	44.6	16.443	30.0	1	39950.0
1739	11/1/2016	oil	1	720	463.08	195.48	658.57	0	29.7			-1	
1740	11/1/2016	oil	1	720	367.11	1712.29	2079.4	0	82.3	Jul-46	66.0	1	38961.0
1741	11/1/2016	oil	1	720	877.66	1061.47	1939.14	0	54.7	34.974	67.0	1	39565.0
1742	11/1/2016	oil	1	720	671.58	548.76	1220.35	0	45.0	25.2648	44.0	1	39693.0
1743	11/1/2016	water	1	720	0.0	0.0	0.0	805	0.0			-1	
1763	11/1/2016	oil	1	720	464.08	665.94	1130.02	0	58.9	20.097	42.0	1	40762.0
1769	11/1/2016	water	1	720	0.0	0.0	0.0	4244	0.0			-1	
1771	11/1/2016	water	1	720	0.0	0.0	0.0	2683	0.0			-1	
1772	11/1/2016	water	1	720	0.0	0.0	0.0	980	0.0			-1	
1792БС	11/1/2016	oil	1	720	1236.11	793.07	2029.18	0	39.1			-1	
1793	11/1/2016	oil	1	720	299.34	2368.0	2667.34	0	88.8	11.136	80.0	1	40653.0
1794	11/1/2016	oil	1	720	374.16	918.04	1292.21	0	71.0	13.9113	41.0	1	40782.0
17ПО	11/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1800БС	11/1/2016	oil	1	720	212.05	1496.81	1708.86	0	87.6			-1	
1801	11/1/2016	oil	1	720	269.69	609.51	879.2	0	69.3	Aug-59	29.0	1	38961.0
1802	11/1/2016	oil	1	720	127.83	2622.13	2749.97	0	95.4	7.134	82.0	1	39107.0
1803	11/1/2016	oil	1	720	303.9	1717.73	2021.63	0	85.0			-1	
1805	11/1/2016	water	1	720	0.0	0.0	0.0	1583	0.0			-1	
1822	11/1/2016	water	1	720	0.0	0.0	0.0	7291	0.0			-1	
1823	11/1/2016	water	1	720	0.0	0.0	0.0	2946	0.0			-1	
1824	11/1/2016	oil	1	720	332.55	2164.15	2496.7	0	86.7	Dec-12	82.0	1	40810.0
1829	11/1/2016	water	1	720	0.0	0.0	0.0	2447	0.0			-1	
1830	11/1/2016	oil	1	720	320.63	613.54	934.17	0	65.7	9.744	28.0	1	39080.0
1831	11/1/2016	water	1	720	0.0	0.0	0.0	4674	0.0			-1	
1832	11/1/2016	water	1	720	0.0	0.0	0.0	2075	0.0			-1	
1833	11/1/2016	water	1	720	0.0	0.0	0.0	2082	0.0			-1	
1834	11/1/2016	water	1	720	0.0	0.0	0.0	1268	0.0			-1	
1853	11/1/2016	oil	1	720	228.84	1562.86	1791.7	0	87.2	9.0915	55.0	1	40886.0
1854	11/1/2016	oil	1	720	285.17	4034.97	4320.14	0	93.4	11.136	128.0	1	40728.0
1855	11/1/2016	oil	1	720	233.12	483.4	716.52	0	67.5	Sep-57	22.0	1	40735.0
1859	11/1/2016	water	1	720	0.0	0.0	0.0	1354	0.0			-1	
1862	11/1/2016	oil	1	638	278.3	514.82	793.12	0	64.9	11.0403	27.0	1	39546.0
1863	11/1/2016	oil	1	720	307.64	437.93	745.57	0	58.7	Oct-44	24.0	1	39698.0
1866ГС	11/1/2016	oil	1	720	674.15	1263.61	1937.76	0	65.2			-1	
1870	11/1/2016	water	1	720	0.0	0.0	0.0	3168	0.0			-1	
1874	11/1/2016	oil	1	720	409.29	1286.08	1695.37	0	75.9	11.0055	55.0	1	41440.0
1879ГС	11/1/2016	oil	1	720	1478.27	2714.6	4192.87	0	64.7			-1	
1882	11/1/2016	oil	1	720	456.45	346.08	802.53	0	43.1	15.5904	28.0	1	40765.0
1883	11/1/2016	oil	1	720	519.42	4287.6	4807.02	0	89.2	20.3232	146.0	1	40665.0
1884	11/1/2016	oil	1	720	314.33	365.06	679.39	0	53.7	11.0055	23.0	1	40716.0
1886	11/1/2016	water	1	720	0.0	0.0	0.0	6766	0.0			-1	
1887	11/1/2016	water	1	720	0.0	0.0	0.0	1270	0.0			-1	
1889ГС	11/1/2016	oil	1	720	302.98	441.91	744.89	0	59.3			-1	
1891	11/1/2016	water	1	720	0.0	0.0	0.0	6528	0.0			-1	
1892	11/1/2016	oil	1	720	473.05	1005.59	1478.64	0	68.0	Dec-53	43.0	1	39080.0
1893	11/1/2016	oil	1	720	350.44	1191.74	1542.18	0	77.3	12.789	49.0	1	39653.0
1894	11/1/2016	oil	1	720	210.02	197.39	407.41	0	48.5	7.1775	15.0	1	39738.0
1895	11/1/2016	oil	1	720	66.46	969.78	1036.24	0	93.6	2.871	30.0	1	39810.0
18P	11/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1914	11/1/2016	water	1	720	0.0	0.0	0.0	8279	0.0			-1	
1915	11/1/2016	oil	1	720	423.64	4288.72	4712.36	0	91.0	17.1738	141.0	1	40692.0
1918	11/1/2016	oil	1	720	220.33	455.88	676.22	0	67.4	Jun-96	20.0	1	40425.0
1919	11/1/2016	oil	1	720	116.59	812.42	929.02	0	87.4	4.176	30.0	1	40335.0
1921ГС	11/1/2016	oil	1	720	1127.15	1989.78	3116.92	0	63.8			-1	
1922	11/1/2016	oil	1	720	696.34	513.0	1209.34	0	42.4	23.751	39.0	1	40135.0
1923	11/1/2016	oil	1	720	177.81	1633.31	1811.13	0	90.2	7.1775	55.0	1	39592.0
1924	11/1/2016	water	1	720	0.0	0.0	0.0	1637	0.0			-1	
1932ГС	11/1/2016	oil	1	720	895.51	312.1	1207.61	0	25.8			-1	
1934	11/1/2016	oil	1	720	450.96	530.39	981.35	0	54.0	20.706	35.0	1	40744.0
1935	11/1/2016	oil	0	698	162.12	588.26	750.39	0	78.4	May-76	24.0	1	40797.0
1938	11/1/2016	water	1	720	0.0	0.0	0.0	817	0.0			-1	
1939	11/1/2016	water	1	720	0.0	0.0	0.0	5878	0.0			-1	
1944	11/1/2016	oil	1	720	161.47	68.33	229.8	0	29.7	May-96	8.0	1	40793.0
1945	11/1/2016	oil	1	720	169.72	873.57	1043.29	0	83.7	5.568	32.0	1	40740.0
1948	11/1/2016	water	1	720	0.0	0.0	0.0	1211	0.0			-1	
1949	11/1/2016	water	1	720	0.0	0.0	0.0	3920	0.0			-1	
1950	11/1/2016	oil	1	720	393.0	180.31	573.3	0	31.5	13.3371	21.0	1	41454.0
1952	11/1/2016	oil	1	720	410.6	232.86	643.46	0	36.2	14.616	24.0	1	41544.0
1953	11/1/2016	water	1	720	0.0	0.0	0.0	1919	0.0			-1	
1954	11/1/2016	water	1	720	0.0	0.0	0.0	1607	0.0			-1	
1973	11/1/2016	oil	1	720	409.38	706.18	1115.56	0	63.3	18.792	45.0	1	40763.0
1974	11/1/2016	oil	0	667	306.51	477.09	783.61	0	60.9	12.615	29.0	1	40773.0
1975	11/1/2016	water	1	720	0.0	0.0	0.0	4327	0.0			-1	
1976	11/1/2016	oil	1	720	303.24	926.78	1230.02	0	75.3	9.657	37.0	1	40498.0
1977	11/1/2016	oil	0	700	314.37	637.17	951.54	0	67.0	Nov-52	36.0	1	40451.0
1978	11/1/2016	oil	1	720	135.35	1005.05	1140.4	0	88.1	4.872	35.0	1	40280.0
1979ГС	11/1/2016	oil	1	720	280.03	491.43	771.46	0	63.7			-1	
1983ГС	11/1/2016	oil	1	663	944.89	2046.83	2991.72	0	68.4			-1	
1Р	11/1/2016	oil	1	720	709.86	862.56	1572.42	0	54.9			-1	
2002	11/1/2016	water	1	720	0.0	0.0	0.0	1748	0.0			-1	
2003	11/1/2016	water	1	720	0.0	0.0	0.0	3436	0.0			-1	
2004	11/1/2016	water	1	720	0.0	0.0	0.0	1317	0.0			-1	
2005	11/1/2016	oil	1	720	312.3	1528.24	1840.54	0	83.0	10.092	58.0	1	40394.0
2006	11/1/2016	water	1	720	0.0	0.0	0.0	2224	0.0			-1	
2007	11/1/2016	oil	1	720	493.0	1374.22	1867.23	0	73.6	15.312	55.0	1	40309.0
2008	11/1/2016	water	1	720	0.0	0.0	0.0	2593	0.0			-1	
2010	11/1/2016	water	1	720	0.0	0.0	0.0	2240	0.0			-1	
2011	11/1/2016	oil	1	720	138.21	301.37	439.57	0	68.6	Apr-66	14.0	1	40159.0
2012	11/1/2016	water	1	720	0.0	0.0	0.0	1948	0.0			-1	
2032БС	11/1/2016	oil	1	720	414.62	1101.73	1516.35	0	72.7			-1	
2033	11/1/2016	oil	1	720	167.03	1263.18	1430.21	0	88.3	7.656	44.0	1	40757.0
2034	11/1/2016	oil	1	720	245.07	1242.77	1487.85	0	83.5	Aug-44	46.0	1	40418.0
2035	11/1/2016	oil	1	720	867.55	418.13	1285.68	0	32.5	27.2136	46.0	1	40362.0
2036	11/1/2016	oil	1	720	523.43	3038.78	3562.21	0	85.3	18.183	110.0	1	40373.0
2037БС	11/1/2016	oil	1	720	472.83	5563.4	6036.24	0	92.2			-1	
2038ГС	11/1/2016	oil	1	720	144.5	272.03	416.54	0	65.3			-1	
2042	11/1/2016	oil	1	720	348.19	253.57	601.77	0	42.1	24.1251	47.0	1	42655.0
2059ГС	11/1/2016	oil	1	720	1849.13	2416.07	4265.19	0	56.6			-1	
2061	11/1/2016	oil	1	720	190.46	692.38	882.83	0	78.4	Jun-98	29.0	1	40829.0
2062	11/1/2016	oil	1	720	389.19	5157.69	5546.88	0	93.0	14.442	166.0	1	40698.0
2063	11/1/2016	oil	1	720	129.03	1092.15	1221.18	0	89.4	Jul-38	38.0	1	40652.0
2064	11/1/2016	water	1	720	0.0	0.0	0.0	3754	0.0			-1	
2065	11/1/2016	water	1	720	0.0	0.0	0.0	3533	0.0			-1	
2066	11/1/2016	water	1	720	0.0	0.0	0.0	1795	0.0			-1	
2067	11/1/2016	water	1	720	0.0	0.0	0.0	1504	0.0			-1	
2069	11/1/2016	water	1	720	0.0	0.0	0.0	1314	0.0			-1	
2070	11/1/2016	water	1	720	0.0	0.0	0.0	2160	0.0			-1	
2079	11/1/2016	water	1	720	0.0	0.0	0.0	2385	0.0			-1	
2080	11/1/2016	oil	1	720	85.58	458.07	543.65	0	84.3	2.784	16.0	1	40806.0
2081	11/1/2016	oil	1	720	121.87	1862.36	1984.23	0	93.9	Apr-56	61.0	1	40729.0
2090	11/1/2016	oil	1	720	82.75	841.01	923.77	0	91.0	2.697	31.0	1	40869.0
2092	11/1/2016	water	1	720	0.0	0.0	0.0	5660	0.0			-1	
2093	11/1/2016	oil	1	720	600.47	569.68	1170.15	0	48.7	18.8442	38.0	1	40442.0
2094	11/1/2016	oil	1	406	259.88	1205.31	1465.2	0	82.3	11.745	45.0	1	40324.0
2095	11/1/2016	oil	1	720	452.95	593.21	1046.16	0	56.7	16.7475	35.0	1	40289.0
2096	11/1/2016	water	1	720	0.0	0.0	0.0	652	0.0			-1	
2097	11/1/2016	oil	1	720	127.24	296.52	423.76	0	70.0	Mar-85	13.0	1	40439.0
2098	11/1/2016	oil	1	720	33.22	833.07	866.3	0	96.2	1.0875	25.0	1	39995.0
2099	11/1/2016	oil	1	720	545.55	1130.86	1676.41	0	67.5	19.14	55.0	1	40102.0
2121	11/1/2016	oil	1	720	95.44	1024.75	1120.19	0	91.5	Feb-24	36.0	1	40752.0
2122	11/1/2016	oil	1	720	124.82	972.22	1097.04	0	88.6	5.1678	33.0	1	40749.0
2123	11/1/2016	oil	1	720	220.38	492.22	712.6	0	69.1			-1	
2123	11/1/2016	oil	1	720	220.38	492.22	712.6	0	69.1			-1	
2123Б	11/1/2016	oil	1	720	348.49	919.44	1267.93	0	72.5			-1	
2126	11/1/2016	oil	1	720	310.84	243.9	554.74	0	44.0	10.962	20.0	1	40461.0
2127	11/1/2016	water	1	720	0.0	0.0	0.0	1047	0.0			-1	
2128	11/1/2016	water	1	720	0.0	0.0	0.0	9164	0.0			-1	
2139	11/1/2016	water	1	720	0.0	0.0	0.0	2000	0.0			-1	
2140	11/1/2016	oil	1	694	397.37	3443.59	3840.95	0	89.7			-1	
2141	11/1/2016	water	1	720	0.0	0.0	0.0	1446	0.0			-1	
2151	11/1/2016	oil	1	720	339.26	428.74	768.0	0	55.8	Nov-24	26.0	1	40827.0
2152БС	11/1/2016	oil	1	720	379.59	169.5	549.1	0	30.9			-1	
2153	11/1/2016	oil	1	720	520.57	1068.61	1589.18	0	67.2	16.5996	53.0	1	40427.0
2154	11/1/2016	oil	1	720	129.16	2491.9	2621.06	0	95.1			-1	
2180	11/1/2016	water	1	720	0.0	0.0	0.0	2755	0.0			-1	
2181	11/1/2016	water	1	720	0.0	0.0	0.0	1139	0.0			-1	
2182	11/1/2016	water	1	720	0.0	0.0	0.0	3455	0.0			-1	
2183	11/1/2016	water	1	720	0.0	0.0	0.0	3623	0.0			-1	
2209	11/1/2016	oil	1	720	112.15	1081.15	1193.3	0	90.6	Apr-48	36.0	1	40730.0
2210	11/1/2016	oil	1	720	204.04	3204.8	3408.84	0	94.0	3.45742176	60.58	0	40893.0
2211	11/1/2016	oil	1	720	294.36	93.82	388.18	0	24.2	9.744	14.0	1	40865.0
2212	11/1/2016	oil	1	720	322.89	824.48	1147.37	0	71.9	Nov-16	38.0	1	40463.0
2283	11/1/2016	oil	1	720	326.02	2044.51	2370.53	0	86.2	Nov-18	73.0	1	40841.0
2314	11/1/2016	oil	1	720	122.77	109.4	232.17	0	47.1	4.176	8.0	1	40802.0
2315ГС	11/1/2016	oil	1	720	609.66	381.44	991.1	0	38.5			-1	
2340	11/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
2343	11/1/2016	water	1	720	0.0	0.0	0.0	3341	0.0			-1	
2344	11/1/2016	water	1	720	0.0	0.0	0.0	2043	0.0			-1	
2345	11/1/2016	water	1	720	0.0	0.0	0.0	1524	0.0			-1	
2347	11/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
2373ГС	11/1/2016	oil	1	720	544.83	1360.86	1905.69	0	71.4			-1	
2374ГС	11/1/2016	oil	1	716	642.02	373.52	1015.53	0	36.8			-1	
2403	11/1/2016	oil	1	720	365.9	1904.83	2270.72	0	83.9	12.789	70.0	1	42057.0
2404	11/1/2016	water	1	720	0.0	0.0	0.0	6415	0.0			-1	
2405	11/1/2016	water	1	720	0.0	0.0	0.0	2302	0.0			-1	
2435ГС	11/1/2016	oil	1	720	354.74	467.98	822.72	0	56.9			-1	
2463	11/1/2016	water	1	720	0.0	0.0	0.0	4069	0.0			-1	
2464	11/1/2016	oil	1	720	626.14	117.42	743.56	0	15.8	21.4368	28.0	1	42180.0
2465	11/1/2016	water	0	0	0.0	0.0	0.0	0	0.0			-1	
2494ГС	11/1/2016	oil	1	720	419.41	173.53	592.94	0	29.3			-1	
2495	11/1/2016	oil	1	720	447.39	296.51	743.89	0	39.9	14.703	26.0	1	42166.0
2523	11/1/2016	oil	1	720	306.37	890.75	1197.13	0	74.4	Oct-92	38.0	1	42192.0
2524	11/1/2016	water	1	720	0.0	0.0	0.0	2240	0.0			-1	
2553ГС	11/1/2016	oil	1	720	386.8	244.2	631.0	0	38.7			-1	
2583	11/1/2016	water	1	720	0.0	0.0	0.0	1521	0.0			-1	
25Р	11/1/2016	oil	1	720	267.97	3132.29	3400.26	0	92.1			-1	
3Р	11/1/2016	oil	1	720	443.26	591.26	1034.52	0	57.2			-1	
6Р	11/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
7Р	11/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
8Р	11/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
9	11/1/2016	water	1	720	0.0	0.0	0.0	1983	0.0			-1	
101	10/1/2016	oil	1	744	247.8	190.08	437.87	0	43.4	Sep-35	17.0	1	42232.0
102	10/1/2016	water	1	744	0.0	0.0	0.0	2827	0.0			-1	
103	10/1/2016	oil	1	744	516.65	340.03	856.68	0	39.7	16.3995	29.0	1	42135.0
104	10/1/2016	oil	1	744	394.98	312.11	707.09	0	44.1	13.9896	24.0	1	42124.0
105	10/1/2016	oil	1	742	1058.75	242.54	1301.29	0	18.6	36.366	47.5	1	42111.0
107	10/1/2016	oil	1	744	668.49	228.66	897.15	0	25.5	21.576	31.0	1	42100.0
109	10/1/2016	oil	1	744	173.52	126.33	299.85	0	42.1	6-Sep	10.0	1	42090.0
10РБС	10/1/2016	oil	1	463	515.42	1434.21	1949.63	0	73.6			-1	
110	10/1/2016	oil	1	741	751.6	842.24	1593.83	0	52.8	24.4296	52.0	1	42070.0
1167	10/1/2016	water	1	744	0.0	0.0	0.0	5746	0.0			-1	
1199ГС	10/1/2016	oil	1	744	22.96	418.83	441.79	0	94.8			-1	
1227	10/1/2016	oil	1	744	1171.54	852.92	2024.46	0	42.1	39.0543	67.0	1	42046.0
1228	10/1/2016	oil	1	744	872.22	221.92	1094.14	0	20.3	24.7863	37.0	1	42142.0
1257ГС	10/1/2016	oil	1	743	1238.74	3969.23	5207.97	0	76.2			-1	
1258ГС	10/1/2016	oil	1	744	735.18	2282.47	3017.65	0	75.6			-1	
1287	10/1/2016	water	1	744	0.0	0.0	0.0	6361	0.0			-1	
1288	10/1/2016	water	1	744	0.0	0.0	0.0	8795	0.0			-1	
1289	10/1/2016	oil	1	744	360.5	160.6	521.09	0	30.8	Oct-09	17.0	1	41514.0
1290	10/1/2016	oil	1	744	829.82	252.21	1082.03	0	23.3	29.1798	39.0	1	41506.0
12Р	10/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1318ГС	10/1/2016	oil	1	744	777.87	2330.42	3108.29	0	75.0			-1	
1319ГС	10/1/2016	oil	1	742	1079.2	187.1	1266.3	0	14.8			-1	
1347	10/1/2016	oil	1	744	298.51	403.61	702.12	0	57.5	Jun-34	17.0	1	42155.0
1348	10/1/2016	oil	1	744	579.92	436.51	1016.43	0	42.9	17.2608	31.0	1	42031.0
1349	10/1/2016	water	0	0	0.0	0.0	0.0	0	0.0			-1	
1350	10/1/2016	water	1	744	0.0	0.0	0.0	10283	0.0			-1	
1379	10/1/2016	oil	1	741	649.65	512.91	1162.57	0	44.1	21.576	40.0	1	41466.0
1380ГС	10/1/2016	oil	1	744	667.84	1023.98	1691.82	0	60.5			-1	
1381	10/1/2016	water	1	744	0.0	0.0	0.0	9858	0.0			-1	
13ПО	10/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1408	10/1/2016	water	0	0	0.0	0.0	0.0	0	0.0			-1	
1409	10/1/2016	oil	1	744	432.27	250.14	682.41	0	36.7	13.398	22.0	1	41523.0
1410	10/1/2016	water	0	0	0.0	0.0	0.0	0	0.0			-1	
1412	10/1/2016	water	1	744	0.0	0.0	0.0	1638	0.0			-1	
1438ГС	10/1/2016	oil	1	743	614.54	1009.04	1623.58	0	62.1			-1	
1439	10/1/2016	oil	1	744	348.0	548.25	896.26	0	61.2	12.006	30.0	1	41455.0
1440	10/1/2016	oil	1	742	917.73	498.11	1415.84	0	35.2	31.7376	48.0	1	41432.0
1441	10/1/2016	oil	1	741	1123.1	421.3	1544.4	0	27.3	37.584	54.0	1	41465.0
1442	10/1/2016	water	1	744	0.0	0.0	0.0	5687	0.0			-1	
1468	10/1/2016	water	1	744	0.0	0.0	0.0	5399	0.0			-1	
1469	10/1/2016	oil	1	744	474.55	1333.29	1807.85	0	73.8	16.269	55.0	1	41423.0
1470	10/1/2016	oil	1	744	836.13	1416.34	2252.46	0	62.9	28.188	72.0	1	41377.0
1471	10/1/2016	oil	1	743	330.27	2454.01	2784.28	0	88.1	Dec-15	85.0	1	41392.0
1472	10/1/2016	water	1	744	0.0	0.0	0.0	2099	0.0			-1	
1499	10/1/2016	oil	1	744	468.74	230.59	699.32	0	33.0	14.616	24.0	1	41208.0
14Р	10/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1500	10/1/2016	oil	1	742	1191.7	474.8	1666.5	0	28.5	51.156	70.0	1	41306.0
1501	10/1/2016	oil	1	741	1744.74	655.62	2400.36	0	27.3	62.7792	88.0	1	41321.0
1502	10/1/2016	oil	1	743	1248.67	2341.53	3590.2	0	65.2	36.0528	112.0	1	41263.0
1528	10/1/2016	water	1	744	0.0	0.0	0.0	10329	0.0			-1	
1529	10/1/2016	water	1	744	0.0	0.0	0.0	3766	0.0			-1	
1530	10/1/2016	water	1	744	0.0	0.0	0.0	8347	0.0			-1	
1531	10/1/2016	water	1	744	0.0	0.0	0.0	3933	0.0			-1	
1532БС	10/1/2016	oil	1	744	257.6	911.87	1169.46	0	78.0			-1	
1559	10/1/2016	oil	1	744	274.0	186.08	460.08	0	40.4	7.308	12.0	1	41363.0
1560	10/1/2016	oil	1	742	1067.44	192.56	1260.01	0	15.3	35.235	45.0	1	41249.0
1561	10/1/2016	oil	1	744	873.53	226.05	1099.58	0	20.6	28.4316	38.0	1	41100.0
1562	10/1/2016	oil	1	742	1423.91	290.88	1714.79	0	17.0	44.5788	61.0	1	41145.0
1589	10/1/2016	water	1	744	0.0	0.0	0.0	1611	0.0			-1	
1590	10/1/2016	oil	1	743	153.94	1863.44	2017.38	0	92.4	Dec-92	59.0	1	41173.0
1591	10/1/2016	water	1	744	0.0	0.0	0.0	8755	0.0			-1	
1592	10/1/2016	oil	1	740	957.4	598.13	1555.53	0	38.5	32.538	55.0	1	41162.0
15Р	10/1/2016	oil	1	744	157.26	75.68	232.95	0	32.5			-1	
1614	10/1/2016	oil	1	744	47.79	183.53	231.32	0	79.3	Jan-25	7.0	1	40839.0
1620	10/1/2016	oil	1	744	608.16	966.45	1574.6	0	61.4	20-Jan	50.0	1	41232.0
1621	10/1/2016	oil	1	742	1517.47	166.74	1684.21	0	9.9	47.502	60.0	1	41014.0
1622	10/1/2016	oil	1	742	1788.52	310.57	2099.09	0	14.8	58.725	75.0	1	41125.0
1642	10/1/2016	water	1	744	0.0	0.0	0.0	7410	0.0			-1	
1643	10/1/2016	water	1	744	0.0	0.0	0.0	817	0.0			-1	
1650	10/1/2016	water	1	744	0.0	0.0	0.0	5424	0.0			-1	
1651	10/1/2016	oil	1	743	475.4	2297.26	2772.66	0	82.9	16.9128	81.0	1	41100.0
1679	10/1/2016	oil	1	743	707.13	1267.86	1974.98	0	64.2	23.8815	61.0	1	41191.0
1680	10/1/2016	oil	1	742	946.5	1045.7	1992.19	0	52.5	29.5104	64.0	1	41042.0
1681	10/1/2016	oil	1	742	932.2	486.92	1419.12	0	34.3	33.93	50.0	1	41066.0
1688	10/1/2016	oil	1	741	921.16	754.08	1675.24	0	45.0	30.624	55.0	1	41080.0
1689	10/1/2016	water	1	744	0.0	0.0	0.0	3483	0.0			-1	
1697	10/1/2016	oil	1	741	1211.08	839.68	2050.76	0	40.9	42.021	69.0	1	41019.0
1698	10/1/2016	water	1	744	0.0	0.0	0.0	8816	0.0			-1	
16Р	10/1/2016	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1702	10/1/2016	oil	1	742	230.81	3231.6	3462.41	0	93.3	Jun-12	97.0	1	40926.0
1703ГС	10/1/2016	oil	1	744	519.41	280.41	799.82	0	35.1			-1	
1709	10/1/2016	oil	1	743	813.25	1096.49	1909.74	0	57.4	26.0043	61.0	1	41418.0
1710	10/1/2016	water	1	744	0.0	0.0	0.0	3241	0.0			-1	
1711	10/1/2016	water	1	744	0.0	0.0	0.0	1242	0.0			-1	
1715	10/1/2016	water	1	744	0.0	0.0	0.0	3098	0.0			-1	
1716	10/1/2016	water	1	744	0.0	0.0	0.0	4527	0.0			-1	
